
=========================================
FILE: DualSense Controller pos.png
Resolution: 1467 x 816
  Cluster 101: RawCenter=(1092.2, 661.6), ScaledCenter=(312.9, 219.7), Size=100, Color=[254, 200, 13]
  Cluster 102: RawCenter=(1108.9, 661.7), ScaledCenter=(317.7, 219.7), Size=137, Color=[254, 200, 13]
  Cluster 103: RawCenter=(1160.5, 27.5), ScaledCenter=(332.5, 9.1), Size=300, Color=[244, 193, 17]
  Cluster 104: RawCenter=(1171.5, 95.5), ScaledCenter=(335.6, 31.7), Size=300, Color=[243, 192, 17]
  Cluster 105: RawCenter=(1173.3, 313.4), ScaledCenter=(336.1, 104.1), Size=1030, Color=[42, 191, 195]
  Cluster 106: RawCenter=(1173.5, 312.5), ScaledCenter=(336.2, 103.8), Size=300, Color=[244, 194, 18]
  Cluster 107: RawCenter=(1173.8, 494.6), ScaledCenter=(336.3, 164.2), Size=926, Color=[175, 182, 150]
  Cluster 108: RawCenter=(1198.0, 276.2), ScaledCenter=(343.2, 91.7), Size=113, Color=[243, 192, 16]
  Cluster 109: RawCenter=(1202.2, 27.8), ScaledCenter=(344.4, 9.2), Size=193, Color=[220, 176, 27]
  Cluster 110: RawCenter=(1217.1, 278.9), ScaledCenter=(348.7, 92.6), Size=192, Color=[212, 168, 18]
  Cluster 111: RawCenter=(1221.5, 28.5), ScaledCenter=(350.0, 9.5), Size=140, Color=[243, 192, 16]
  Cluster 112: RawCenter=(1223.1, 101.9), ScaledCenter=(350.4, 33.8), Size=192, Color=[221, 178, 27]
  Cluster 113: RawCenter=(1232.5, 279.0), ScaledCenter=(353.1, 92.6), Size=92, Color=[207, 164, 15]
  Cluster 114: RawCenter=(1239.6, 505.8), ScaledCenter=(355.1, 168.0), Size=162, Color=[207, 164, 16]
  Cluster 115: RawCenter=(1242.0, 102.7), ScaledCenter=(355.8, 34.1), Size=111, Color=[209, 169, 32]
  Cluster 116: RawCenter=(1248.1, 280.5), ScaledCenter=(357.6, 93.2), Size=158, Color=[209, 166, 15]
  Cluster 117: RawCenter=(1269.1, 278.6), ScaledCenter=(363.6, 92.5), Size=188, Color=[215, 170, 17]
  Cluster 118: RawCenter=(1279.0, 405.5), ScaledCenter=(366.4, 134.6), Size=1209, Color=[228, 115, 118]
  Cluster 119: RawCenter=(1279.5, 404.5), ScaledCenter=(366.6, 134.3), Size=300, Color=[244, 194, 18]
  Cluster 120: RawCenter=(1288.8, 279.6), ScaledCenter=(369.2, 92.8), Size=155, Color=[212, 168, 16]
  Cluster 121: RawCenter=(1306.3, 281.0), ScaledCenter=(374.2, 93.3), Size=121, Color=[207, 163, 16]
  Cluster 122: RawCenter=(1311.7, 367.2), ScaledCenter=(375.8, 121.9), Size=132, Color=[211, 168, 21]
  Cluster 123: RawCenter=(1325.3, 279.0), ScaledCenter=(379.7, 92.6), Size=176, Color=[205, 162, 15]
  Cluster 124: RawCenter=(1326.6, 367.1), ScaledCenter=(380.1, 121.9), Size=91, Color=[208, 165, 16]
  Cluster 125: RawCenter=(1341.8, 366.9), ScaledCenter=(384.4, 121.8), Size=194, Color=[210, 167, 17]
  Cluster 126: RawCenter=(1359.0, 367.3), ScaledCenter=(389.3, 122.0), Size=132, Color=[205, 162, 16]
  Cluster 127: RawCenter=(1376.3, 369.0), ScaledCenter=(394.3, 122.5), Size=121, Color=[207, 163, 16]
  Cluster 128: RawCenter=(1395.3, 367.0), ScaledCenter=(399.7, 121.9), Size=176, Color=[220, 174, 15]

=========================================
FILE: Xbox One S Controller pos.png
Resolution: 1543 x 956
  Cluster 1: RawCenter=(136.9, 573.3), ScaledCenter=(37.3, 155.9), Size=140, Color=[32, 148, 66]
  Cluster 2: RawCenter=(137.3, 607.0), ScaledCenter=(37.4, 165.1), Size=115, Color=[32, 149, 66]
  Cluster 3: RawCenter=(151.6, 573.8), ScaledCenter=(41.3, 156.0), Size=100, Color=[32, 146, 65]
  Cluster 4: RawCenter=(153.7, 605.2), ScaledCenter=(41.8, 164.6), Size=142, Color=[32, 150, 67]
  Cluster 5: RawCenter=(171.4, 607.0), ScaledCenter=(46.7, 165.1), Size=114, Color=[32, 149, 66]
  Cluster 6: RawCenter=(185.7, 607.4), ScaledCenter=(50.5, 165.2), Size=85, Color=[32, 146, 66]
  Cluster 7: RawCenter=(186.9, 573.3), ScaledCenter=(50.9, 155.9), Size=140, Color=[32, 148, 66]
  Cluster 8: RawCenter=(199.2, 573.5), ScaledCenter=(54.2, 156.0), Size=62, Color=[32, 150, 67]
  Cluster 9: RawCenter=(202.1, 605.5), ScaledCenter=(55.0, 164.7), Size=132, Color=[32, 147, 65]
  Cluster 10: RawCenter=(211.5, 574.1), ScaledCenter=(57.6, 156.1), Size=116, Color=[32, 146, 65]
  Cluster 11: RawCenter=(218.9, 606.1), ScaledCenter=(59.6, 164.8), Size=109, Color=[32, 152, 67]
  Cluster 12: RawCenter=(229.0, 573.5), ScaledCenter=(62.3, 156.0), Size=136, Color=[32, 153, 68]
  Cluster 13: RawCenter=(240.0, 605.5), ScaledCenter=(65.3, 164.7), Size=101, Color=[32, 146, 65]
  Cluster 14: RawCenter=(246.0, 571.1), ScaledCenter=(67.0, 155.3), Size=98, Color=[32, 154, 68]
  Cluster 15: RawCenter=(254.0, 603.0), ScaledCenter=(69.1, 164.0), Size=96, Color=[33, 157, 69]
  Cluster 16: RawCenter=(266.0, 605.5), ScaledCenter=(72.4, 164.7), Size=62, Color=[32, 151, 67]
  Cluster 17: RawCenter=(277.2, 605.7), ScaledCenter=(75.4, 164.7), Size=98, Color=[32, 145, 65]
  Cluster 18: RawCenter=(293.8, 605.6), ScaledCenter=(80.0, 164.7), Size=130, Color=[32, 151, 67]
  Cluster 19: RawCenter=(308.7, 165.3), ScaledCenter=(84.0, 45.0), Size=83, Color=[28, 146, 63]
  Cluster 20: RawCenter=(325.2, 163.5), ScaledCenter=(88.5, 44.5), Size=148, Color=[28, 142, 61]
  Cluster 21: RawCenter=(331.5, 66.5), ScaledCenter=(90.2, 18.1), Size=432, Color=[32, 169, 73]
  Cluster 22: RawCenter=(340.5, 513.5), ScaledCenter=(92.7, 139.7), Size=432, Color=[34, 170, 74]
  Cluster 23: RawCenter=(340.7, 38.3), ScaledCenter=(92.7, 10.4), Size=83, Color=[28, 146, 63]
  Cluster 24: RawCenter=(354.0, 34.0), ScaledCenter=(96.4, 9.3), Size=96, Color=[30, 154, 67]
  Cluster 25: RawCenter=(359.5, 156.5), ScaledCenter=(97.9, 42.6), Size=432, Color=[32, 169, 73]
  Cluster 26: RawCenter=(455.5, 702.5), ScaledCenter=(124.0, 191.1), Size=135, Color=[29, 146, 63]
  Cluster 27: RawCenter=(470.7, 704.4), ScaledCenter=(128.1, 191.6), Size=85, Color=[28, 142, 61]
  Cluster 28: RawCenter=(486.5, 722.5), ScaledCenter=(132.4, 196.5), Size=432, Color=[32, 169, 72]
  Cluster 29: RawCenter=(512.5, 635.5), ScaledCenter=(139.5, 172.8), Size=135, Color=[33, 150, 67]
  Cluster 30: RawCenter=(530.0, 635.4), ScaledCenter=(144.3, 172.8), Size=121, Color=[29, 145, 63]
  Cluster 31: RawCenter=(549.5, 665.5), ScaledCenter=(149.6, 181.0), Size=432, Color=[32, 169, 72]
  Cluster 32: RawCenter=(552.5, 775.5), ScaledCenter=(150.4, 210.9), Size=480, Color=[32, 169, 72]
  Cluster 33: RawCenter=(565.5, 797.5), ScaledCenter=(153.9, 216.9), Size=135, Color=[28, 144, 62]
  Cluster 34: RawCenter=(570.2, 535.5), ScaledCenter=(155.2, 145.6), Size=103, Color=[32, 144, 65]
  Cluster 35: RawCenter=(583.1, 797.4), ScaledCenter=(158.7, 216.9), Size=132, Color=[29, 146, 63]
  Cluster 36: RawCenter=(584.5, 533.1), ScaledCenter=(159.1, 145.0), Size=116, Color=[32, 139, 63]
  Cluster 37: RawCenter=(598.7, 536.9), ScaledCenter=(163.0, 146.0), Size=115, Color=[32, 149, 66]
  Cluster 38: RawCenter=(615.0, 535.2), ScaledCenter=(167.4, 145.6), Size=137, Color=[32, 149, 66]
  Cluster 39: RawCenter=(621.5, 723.5), ScaledCenter=(169.2, 196.8), Size=432, Color=[32, 169, 72]
  Cluster 40: RawCenter=(629.5, 701.5), ScaledCenter=(171.4, 190.8), Size=135, Color=[28, 144, 62]
  Cluster 41: RawCenter=(630.5, 533.1), ScaledCenter=(171.6, 145.0), Size=116, Color=[33, 140, 64]
  Cluster 42: RawCenter=(644.5, 500.5), ScaledCenter=(175.4, 136.1), Size=432, Color=[39, 176, 79]
  Cluster 43: RawCenter=(646.5, 701.3), ScaledCenter=(176.0, 190.7), Size=133, Color=[29, 148, 64]
  Cluster 44: RawCenter=(753.0, 259.5), ScaledCenter=(205.0, 70.6), Size=262, Color=[32, 148, 66]
  Cluster 45: RawCenter=(768.5, 317.5), ScaledCenter=(209.2, 86.3), Size=432, Color=[34, 171, 75]
  Cluster 46: RawCenter=(777.1, 259.5), ScaledCenter=(211.5, 70.6), Size=129, Color=[32, 148, 66]
  Cluster 47: RawCenter=(792.9, 259.4), ScaledCenter=(215.8, 70.6), Size=116, Color=[32, 150, 67]
  Cluster 48: RawCenter=(816.9, 537.5), ScaledCenter=(222.4, 146.2), Size=142, Color=[32, 149, 66]
  Cluster 49: RawCenter=(830.0, 259.5), ScaledCenter=(225.9, 70.6), Size=138, Color=[32, 152, 67]
  Cluster 50: RawCenter=(833.3, 539.0), ScaledCenter=(226.8, 146.6), Size=115, Color=[32, 149, 66]
  Cluster 51: RawCenter=(847.3, 537.7), ScaledCenter=(230.6, 146.2), Size=95, Color=[32, 147, 66]
  Cluster 52: RawCenter=(848.1, 259.5), ScaledCenter=(230.8, 70.6), Size=129, Color=[32, 148, 66]
  Cluster 53: RawCenter=(863.9, 537.7), ScaledCenter=(235.2, 146.2), Size=131, Color=[32, 151, 67]
  Cluster 54: RawCenter=(867.7, 259.3), ScaledCenter=(236.2, 70.5), Size=173, Color=[32, 155, 68]
  Cluster 55: RawCenter=(885.9, 259.5), ScaledCenter=(241.2, 70.6), Size=124, Color=[32, 146, 65]
  Cluster 56: RawCenter=(894.5, 502.5), ScaledCenter=(243.5, 136.7), Size=432, Color=[37, 174, 77]
  Cluster 57: RawCenter=(907.9, 259.5), ScaledCenter=(247.1, 70.6), Size=142, Color=[32, 149, 66]
  Cluster 58: RawCenter=(924.1, 259.5), ScaledCenter=(251.5, 70.6), Size=112, Color=[32, 155, 68]
  Cluster 59: RawCenter=(941.0, 257.0), ScaledCenter=(256.1, 69.9), Size=96, Color=[33, 157, 69]
  Cluster 60: RawCenter=(957.0, 257.1), ScaledCenter=(260.5, 69.9), Size=98, Color=[32, 154, 68]
  Cluster 61: RawCenter=(973.0, 259.4), ScaledCenter=(264.9, 70.6), Size=126, Color=[32, 150, 67]
  Cluster 62: RawCenter=(986.5, 748.5), ScaledCenter=(268.5, 203.6), Size=432, Color=[34, 170, 74]
  Cluster 63: RawCenter=(990.9, 259.2), ScaledCenter=(269.7, 70.5), Size=134, Color=[33, 156, 69]
  Cluster 64: RawCenter=(1028.1, 439.6), ScaledCenter=(279.9, 119.6), Size=117, Color=[32, 150, 66]
  Cluster 65: RawCenter=(1087.7, 796.3), ScaledCenter=(296.1, 216.6), Size=83, Color=[33, 150, 67]
  Cluster 66: RawCenter=(1090.3, 828.0), ScaledCenter=(296.8, 225.2), Size=115, Color=[32, 149, 66]
  Cluster 67: RawCenter=(1091.5, 495.7), ScaledCenter=(297.1, 134.8), Size=1543, Color=[35, 165, 175]
  Cluster 68: RawCenter=(1102.6, 794.8), ScaledCenter=(300.1, 216.2), Size=100, Color=[32, 146, 65]
  Cluster 69: RawCenter=(1106.7, 826.2), ScaledCenter=(301.2, 224.7), Size=142, Color=[32, 150, 67]
  Cluster 70: RawCenter=(1124.4, 828.0), ScaledCenter=(306.1, 225.2), Size=114, Color=[32, 149, 66]
  Cluster 71: RawCenter=(1135.7, 796.3), ScaledCenter=(309.1, 216.6), Size=83, Color=[32, 150, 67]
  Cluster 72: RawCenter=(1138.7, 828.4), ScaledCenter=(309.9, 225.3), Size=85, Color=[32, 146, 66]
  Cluster 73: RawCenter=(1151.3, 794.4), ScaledCenter=(313.4, 216.1), Size=126, Color=[32, 145, 65]
  Cluster 74: RawCenter=(1155.1, 826.5), ScaledCenter=(314.4, 224.8), Size=132, Color=[32, 147, 65]
  Cluster 75: RawCenter=(1171.9, 827.1), ScaledCenter=(319.0, 224.9), Size=109, Color=[32, 152, 67]
  Cluster 76: RawCenter=(1174.0, 792.6), ScaledCenter=(319.6, 215.5), Size=219, Color=[32, 142, 64]
  Cluster 77: RawCenter=(1178.0, 69.2), ScaledCenter=(320.6, 18.8), Size=141, Color=[28, 143, 62]
  Cluster 78: RawCenter=(1190.5, 158.5), ScaledCenter=(324.1, 43.1), Size=432, Color=[32, 169, 73]
  Cluster 79: RawCenter=(1193.0, 67.1), ScaledCenter=(324.7, 18.2), Size=98, Color=[29, 152, 65]
  Cluster 80: RawCenter=(1193.0, 826.5), ScaledCenter=(324.7, 224.8), Size=101, Color=[32, 146, 65]
  Cluster 81: RawCenter=(1200.3, 589.2), ScaledCenter=(326.7, 160.2), Size=1916, Color=[112, 186, 64]
  Cluster 82: RawCenter=(1207.0, 824.0), ScaledCenter=(328.5, 224.1), Size=96, Color=[33, 157, 69]
  Cluster 83: RawCenter=(1216.5, 385.8), ScaledCenter=(331.1, 104.9), Size=1533, Color=[175, 208, 43]
  Cluster 84: RawCenter=(1219.0, 826.5), ScaledCenter=(331.8, 224.8), Size=62, Color=[32, 151, 67]
  Cluster 85: RawCenter=(1219.5, 62.5), ScaledCenter=(331.9, 17.0), Size=432, Color=[32, 169, 73]
  Cluster 86: RawCenter=(1230.2, 826.7), ScaledCenter=(334.8, 224.8), Size=98, Color=[32, 145, 65]
  Cluster 87: RawCenter=(1238.0, 177.2), ScaledCenter=(337.0, 48.2), Size=141, Color=[30, 145, 64]
  Cluster 88: RawCenter=(1246.8, 826.6), ScaledCenter=(339.4, 224.8), Size=130, Color=[32, 151, 67]
  Cluster 89: RawCenter=(1254.5, 177.5), ScaledCenter=(341.5, 48.3), Size=148, Color=[27, 141, 61]
  Cluster 90: RawCenter=(1275.3, 638.0), ScaledCenter=(347.1, 173.5), Size=115, Color=[32, 149, 66]
  Cluster 91: RawCenter=(1296.1, 374.9), ScaledCenter=(352.8, 102.0), Size=93, Color=[32, 151, 67]
  Cluster 92: RawCenter=(1328.4, 483.6), ScaledCenter=(361.6, 131.5), Size=2031, Color=[181, 59, 45]
  Cluster 93: RawCenter=(1402.9, 488.5), ScaledCenter=(381.9, 132.9), Size=142, Color=[32, 149, 66]

=========================================
FILE: Xbox Series X Controller pos.png
Resolution: 1534 x 954
  Cluster 1: RawCenter=(147.7, 507.4), ScaledCenter=(40.4, 138.3), Size=82, Color=[176, 102, 177]
  Cluster 2: RawCenter=(150.2, 539.0), ScaledCenter=(41.1, 146.9), Size=112, Color=[176, 101, 177]
  Cluster 3: RawCenter=(162.5, 505.6), ScaledCenter=(44.5, 137.8), Size=97, Color=[177, 104, 178]
  Cluster 4: RawCenter=(166.7, 537.3), ScaledCenter=(45.6, 146.4), Size=141, Color=[176, 101, 177]
  Cluster 5: RawCenter=(184.4, 538.9), ScaledCenter=(50.5, 146.9), Size=110, Color=[175, 100, 176]
  Cluster 6: RawCenter=(195.7, 507.4), ScaledCenter=(53.6, 138.3), Size=82, Color=[176, 102, 177]
  Cluster 7: RawCenter=(198.7, 539.4), ScaledCenter=(54.4, 147.0), Size=85, Color=[178, 106, 179]
  Cluster 8: RawCenter=(211.4, 505.4), ScaledCenter=(57.9, 137.7), Size=122, Color=[178, 105, 179]
  Cluster 9: RawCenter=(215.1, 537.3), ScaledCenter=(58.9, 146.4), Size=127, Color=[177, 103, 177]
  Cluster 10: RawCenter=(231.9, 538.1), ScaledCenter=(63.5, 146.6), Size=108, Color=[175, 100, 176]
  Cluster 11: RawCenter=(234.1, 503.5), ScaledCenter=(64.1, 137.2), Size=218, Color=[180, 110, 181]
  Cluster 12: RawCenter=(252.9, 537.4), ScaledCenter=(69.3, 146.5), Size=98, Color=[177, 104, 178]
  Cluster 13: RawCenter=(267.0, 535.0), ScaledCenter=(73.1, 145.8), Size=96, Color=[173, 95, 174]
  Cluster 14: RawCenter=(279.1, 537.5), ScaledCenter=(76.4, 146.5), Size=60, Color=[175, 98, 175]
  Cluster 15: RawCenter=(290.3, 537.7), ScaledCenter=(79.5, 146.5), Size=95, Color=[178, 106, 179]
  Cluster 16: RawCenter=(290.7, 56.4), ScaledCenter=(79.6, 15.4), Size=82, Color=[176, 102, 177]
  Cluster 17: RawCenter=(304.0, 52.0), ScaledCenter=(83.2, 14.2), Size=96, Color=[173, 95, 174]
  Cluster 18: RawCenter=(306.6, 537.7), ScaledCenter=(83.9, 146.6), Size=123, Color=[173, 96, 174]
  Cluster 19: RawCenter=(323.5, 40.5), ScaledCenter=(88.6, 11.0), Size=424, Color=[165, 78, 166]
  Cluster 20: RawCenter=(344.5, 444.5), ScaledCenter=(94.3, 121.1), Size=424, Color=[158, 71, 159]
  Cluster 21: RawCenter=(355.5, 91.5), ScaledCenter=(97.3, 24.9), Size=424, Color=[165, 78, 166]
  Cluster 22: RawCenter=(373.7, 124.4), ScaledCenter=(102.3, 33.9), Size=82, Color=[176, 102, 177]
  Cluster 23: RawCenter=(390.1, 122.5), ScaledCenter=(106.8, 33.4), Size=139, Color=[176, 102, 177]
  Cluster 24: RawCenter=(404.4, 683.4), ScaledCenter=(110.7, 186.2), Size=132, Color=[176, 102, 177]
  Cluster 25: RawCenter=(419.7, 685.4), ScaledCenter=(114.9, 186.8), Size=85, Color=[178, 106, 179]
  Cluster 26: RawCenter=(472.5, 659.5), ScaledCenter=(129.4, 179.7), Size=424, Color=[159, 72, 160]
  Cluster 27: RawCenter=(512.4, 541.4), ScaledCenter=(140.3, 147.5), Size=132, Color=[176, 102, 177]
  Cluster 28: RawCenter=(529.9, 541.4), ScaledCenter=(145.1, 147.5), Size=116, Color=[176, 101, 176]
  Cluster 29: RawCenter=(546.4, 774.4), ScaledCenter=(149.6, 211.1), Size=132, Color=[176, 102, 177]
  Cluster 30: RawCenter=(552.5, 591.5), ScaledCenter=(151.3, 161.2), Size=424, Color=[159, 72, 160]
  Cluster 31: RawCenter=(557.5, 721.5), ScaledCenter=(152.6, 196.6), Size=424, Color=[159, 72, 160]
  Cluster 32: RawCenter=(564.0, 774.5), ScaledCenter=(154.4, 211.1), Size=129, Color=[176, 100, 176]
  Cluster 33: RawCenter=(582.9, 363.5), ScaledCenter=(159.6, 99.1), Size=140, Color=[176, 102, 177]
  Cluster 34: RawCenter=(599.2, 365.0), ScaledCenter=(164.1, 99.5), Size=112, Color=[176, 101, 177]
  Cluster 35: RawCenter=(613.4, 363.7), ScaledCenter=(167.9, 99.1), Size=89, Color=[175, 100, 176]
  Cluster 36: RawCenter=(629.9, 363.6), ScaledCenter=(172.5, 99.1), Size=124, Color=[174, 97, 175]
  Cluster 37: RawCenter=(634.5, 656.5), ScaledCenter=(173.7, 178.9), Size=424, Color=[159, 72, 160]
  Cluster 38: RawCenter=(643.2, 181.6), ScaledCenter=(176.1, 49.5), Size=110, Color=[174, 97, 175]
  Cluster 39: RawCenter=(645.5, 424.5), ScaledCenter=(176.7, 115.7), Size=424, Color=[161, 74, 162]
  Cluster 40: RawCenter=(659.1, 181.5), ScaledCenter=(180.4, 49.5), Size=139, Color=[176, 102, 177]
  Cluster 41: RawCenter=(669.3, 540.7), ScaledCenter=(183.2, 147.4), Size=97, Color=[177, 104, 178]
  Cluster 42: RawCenter=(676.1, 181.6), ScaledCenter=(185.1, 49.5), Size=127, Color=[177, 103, 177]
  Cluster 43: RawCenter=(682.4, 540.7), ScaledCenter=(186.8, 147.4), Size=89, Color=[175, 100, 176]
  Cluster 44: RawCenter=(691.4, 673.4), ScaledCenter=(189.3, 183.5), Size=132, Color=[176, 102, 177]
  Cluster 45: RawCenter=(691.8, 181.4), ScaledCenter=(189.4, 49.4), Size=110, Color=[174, 97, 175]
  Cluster 46: RawCenter=(699.1, 540.2), ScaledCenter=(191.4, 147.2), Size=134, Color=[176, 101, 177]
  Cluster 47: RawCenter=(708.5, 673.3), ScaledCenter=(194.0, 183.5), Size=133, Color=[175, 100, 176]
  Cluster 48: RawCenter=(714.9, 540.5), ScaledCenter=(195.7, 147.3), Size=124, Color=[179, 107, 179]
  Cluster 49: RawCenter=(729.0, 181.5), ScaledCenter=(199.6, 49.5), Size=132, Color=[174, 96, 174]
  Cluster 50: RawCenter=(730.4, 540.4), ScaledCenter=(200.0, 147.3), Size=122, Color=[178, 105, 179]
  Cluster 51: RawCenter=(746.7, 540.3), ScaledCenter=(204.4, 147.2), Size=141, Color=[176, 101, 177]
  Cluster 52: RawCenter=(747.1, 181.6), ScaledCenter=(204.5, 49.5), Size=127, Color=[177, 103, 177]
  Cluster 53: RawCenter=(760.5, 504.5), ScaledCenter=(208.2, 137.5), Size=424, Color=[165, 77, 165]
  Cluster 54: RawCenter=(762.9, 540.4), ScaledCenter=(208.9, 147.3), Size=98, Color=[177, 104, 178]
  Cluster 55: RawCenter=(763.5, 250.5), ScaledCenter=(209.0, 68.3), Size=424, Color=[164, 77, 165]
  Cluster 56: RawCenter=(766.7, 181.2), ScaledCenter=(209.9, 49.4), Size=167, Color=[172, 94, 173]
  Cluster 57: RawCenter=(779.1, 540.5), ScaledCenter=(213.3, 147.3), Size=150, Color=[180, 109, 180]
  Cluster 58: RawCenter=(784.9, 181.5), ScaledCenter=(214.9, 49.5), Size=124, Color=[179, 107, 179]
  Cluster 59: RawCenter=(796.7, 540.5), ScaledCenter=(218.1, 147.3), Size=126, Color=[177, 103, 177]
  Cluster 60: RawCenter=(806.9, 181.5), ScaledCenter=(220.9, 49.5), Size=140, Color=[176, 102, 177]
  Cluster 61: RawCenter=(813.0, 538.0), ScaledCenter=(222.6, 146.6), Size=97, Color=[174, 96, 174]
  Cluster 62: RawCenter=(823.2, 181.5), ScaledCenter=(225.4, 49.5), Size=111, Color=[173, 96, 174]
  Cluster 63: RawCenter=(840.0, 179.0), ScaledCenter=(230.0, 48.8), Size=96, Color=[173, 95, 174]
  Cluster 64: RawCenter=(844.3, 369.7), ScaledCenter=(231.2, 100.8), Size=97, Color=[177, 104, 178]
  Cluster 65: RawCenter=(849.1, 540.3), ScaledCenter=(232.5, 147.2), Size=134, Color=[176, 101, 177]
  Cluster 66: RawCenter=(856.0, 179.0), ScaledCenter=(234.4, 48.8), Size=97, Color=[174, 96, 174]
  Cluster 67: RawCenter=(858.5, 367.1), ScaledCenter=(235.1, 100.1), Size=116, Color=[182, 115, 183]
  Cluster 68: RawCenter=(865.4, 540.4), ScaledCenter=(236.9, 147.3), Size=122, Color=[178, 105, 179]
  Cluster 69: RawCenter=(872.0, 181.4), ScaledCenter=(238.7, 49.4), Size=121, Color=[175, 98, 175]
  Cluster 70: RawCenter=(872.8, 370.9), ScaledCenter=(239.0, 101.1), Size=109, Color=[175, 99, 176]
  Cluster 71: RawCenter=(880.0, 540.8), ScaledCenter=(241.0, 147.4), Size=94, Color=[177, 104, 178]
  Cluster 72: RawCenter=(883.5, 424.5), ScaledCenter=(241.9, 115.7), Size=424, Color=[160, 73, 161]
  Cluster 73: RawCenter=(889.1, 369.2), ScaledCenter=(243.4, 100.6), Size=134, Color=[176, 101, 177]
  Cluster 74: RawCenter=(890.0, 181.2), ScaledCenter=(243.7, 49.4), Size=131, Color=[172, 93, 173]
  Cluster 75: RawCenter=(896.7, 540.5), ScaledCenter=(245.5, 147.3), Size=126, Color=[177, 103, 177]
  Cluster 76: RawCenter=(904.5, 367.1), ScaledCenter=(247.6, 100.1), Size=116, Color=[182, 115, 183]
  Cluster 77: RawCenter=(913.5, 540.3), ScaledCenter=(250.1, 147.3), Size=133, Color=[175, 100, 176]
  Cluster 78: RawCenter=(930.8, 540.5), ScaledCenter=(254.8, 147.3), Size=135, Color=[173, 100, 174]
  Cluster 79: RawCenter=(977.5, 671.5), ScaledCenter=(267.6, 183.0), Size=424, Color=[158, 71, 159]
  Cluster 80: RawCenter=(1007.2, 452.6), ScaledCenter=(275.8, 123.3), Size=110, Color=[174, 97, 175]
  Cluster 81: RawCenter=(1071.5, 420.1), ScaledCenter=(293.4, 114.5), Size=1917, Color=[62, 139, 199]
  Cluster 82: RawCenter=(1089.8, 709.4), ScaledCenter=(298.4, 193.3), Size=134, Color=[176, 101, 177]
  Cluster 83: RawCenter=(1090.2, 743.0), ScaledCenter=(298.5, 202.5), Size=112, Color=[176, 101, 177]
  Cluster 84: RawCenter=(1104.5, 709.6), ScaledCenter=(302.4, 193.4), Size=97, Color=[177, 104, 178]
  Cluster 85: RawCenter=(1106.7, 741.3), ScaledCenter=(303.0, 202.0), Size=141, Color=[176, 101, 177]
  Cluster 86: RawCenter=(1124.4, 742.9), ScaledCenter=(307.9, 202.5), Size=110, Color=[175, 100, 176]
  Cluster 87: RawCenter=(1138.7, 743.4), ScaledCenter=(311.8, 202.6), Size=85, Color=[178, 106, 179]
  Cluster 88: RawCenter=(1139.8, 709.4), ScaledCenter=(312.1, 193.3), Size=134, Color=[176, 101, 177]
  Cluster 89: RawCenter=(1152.2, 709.5), ScaledCenter=(315.5, 193.4), Size=62, Color=[176, 102, 177]
  Cluster 90: RawCenter=(1155.1, 741.3), ScaledCenter=(316.2, 202.0), Size=127, Color=[177, 103, 177]
  Cluster 91: RawCenter=(1164.7, 710.2), ScaledCenter=(318.9, 193.6), Size=111, Color=[177, 103, 178]
  Cluster 92: RawCenter=(1171.9, 742.1), ScaledCenter=(320.8, 202.2), Size=108, Color=[175, 100, 176]
  Cluster 93: RawCenter=(1173.5, 95.5), ScaledCenter=(321.3, 26.0), Size=424, Color=[164, 77, 165]
  Cluster 94: RawCenter=(1179.0, 512.9), ScaledCenter=(322.8, 139.8), Size=1862, Color=[140, 163, 84]
  Cluster 95: RawCenter=(1180.8, 127.4), ScaledCenter=(323.3, 34.7), Size=134, Color=[176, 101, 177]
  Cluster 96: RawCenter=(1182.0, 709.5), ScaledCenter=(323.6, 193.4), Size=136, Color=[175, 99, 176]
  Cluster 97: RawCenter=(1182.3, 310.8), ScaledCenter=(323.7, 84.7), Size=1466, Color=[208, 177, 68]
  Cluster 98: RawCenter=(1191.5, 35.5), ScaledCenter=(326.2, 9.7), Size=424, Color=[165, 78, 166]
  Cluster 99: RawCenter=(1192.9, 741.4), ScaledCenter=(326.6, 202.1), Size=98, Color=[177, 104, 178]
  Cluster 100: RawCenter=(1197.2, 127.5), ScaledCenter=(327.8, 34.7), Size=141, Color=[177, 104, 178]
  Cluster 101: RawCenter=(1199.0, 707.0), ScaledCenter=(328.3, 192.7), Size=97, Color=[174, 96, 174]
  Cluster 102: RawCenter=(1207.0, 739.0), ScaledCenter=(330.5, 201.4), Size=96, Color=[173, 95, 174]
  Cluster 103: RawCenter=(1216.8, 53.4), ScaledCenter=(333.2, 14.6), Size=134, Color=[176, 101, 177]
  Cluster 104: RawCenter=(1219.1, 741.5), ScaledCenter=(333.8, 202.1), Size=60, Color=[175, 98, 175]
  Cluster 105: RawCenter=(1230.3, 741.7), ScaledCenter=(336.8, 202.1), Size=95, Color=[178, 106, 179]
  Cluster 106: RawCenter=(1232.0, 51.0), ScaledCenter=(337.3, 13.9), Size=97, Color=[174, 96, 174]
  Cluster 107: RawCenter=(1246.6, 741.7), ScaledCenter=(341.3, 202.2), Size=123, Color=[173, 96, 174]
  Cluster 108: RawCenter=(1254.2, 554.0), ScaledCenter=(343.4, 151.0), Size=112, Color=[176, 101, 177]
